master_id,lineage_id,name,first_public_year,time_scope,resource_type,trainability,is_independent_dataset,is_direct_robot_trainable,origin,embodiment,full_body_tier,hours,episodes,tasks,modalities,storage_format,access_bucket,access_status,download_verified,license,parent_aggregate,versions,primary_url,evidence_urls,evidence_level,source_scope,dedup_note,last_verified,citation_count,influence_tier,impact_score,verification_state,verification_note,official_source_count,project_url,semantic_scholar_url
R0130,openneodata,OpenNeoData,2026,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,真实机器人+UMI,6类本体，单臂/双臂/UMI,扩展,5000,200000,257任务；接触丰富、可变形、双臂,RGB;视觉触觉;状态;动作,LeRobot v3,需申请/注册,需同意条款后下载；HF与ModelScope镜像,入口已验证,CC BY-NC-SA 4.0,,OpenNeoData (2026),https://huggingface.co/datasets/NeoteAIEmbodied/OpenNeoData,https://huggingface.co/datasets/NeoteAIEmbodied/OpenNeoData,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,105,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/NeoteAIEmbodied/OpenNeoData,
R0110,abc-130k,ABC-130k,2026,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,真实机器人遥操作,双臂YAM,扩展,3590.7,130703,双臂操作；42980条有子任务标注,,MCAP,需申请/注册,需同意条件后下载,入口已验证,Apache-2.0,,ABC-130k (2026),https://huggingface.co/datasets/XDOF/ABC-130k,https://huggingface.co/datasets/XDOF/ABC-130k,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,102,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/XDOF/ABC-130k,
R0126,nvidia-video-to-data-dexterity-dataset,NVIDIA Video-to-Data Dexterity Dataset,2026,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,人类视频retarget+仿真,双臂灵巧手,扩展,,121500,1215动作序列到机器人执行,视频;运动轨迹;机器人动作,Parquet/LeRobot v3,部分开放/分散获取,论文、项目与数据托管入口已核验；具体分包与许可见项目页,待核验,CC BY 4.0,,NVIDIA Video-to-Data Dexterity Dataset (2026),https://huggingface.co/datasets/nvidia/video-to-data-robot-dexterity-task-library-and-dataset,https://huggingface.co/datasets/nvidia/video-to-data-robot-dexterity-task-library-and-dataset,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,93.7,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/nvidia/video-to-data-robot-dexterity-task-library-and-dataset,
R0156,robomind,RoboMIND 1.0/2.0,2024,2022—2026主窗口,Benchmark/任务库,附带演示,false,false,真实机器人+数字孪生,单臂、双臂、humanoid双灵巧手,扩展,,107000,基础、精细、协调、长时程与场景理解操作,多视角RGB;本体状态;动作;语言;失败原因,官方数据集与utils；V2有ModelScope集合,可直接下载,1.0 Hugging Face；2.0 ModelScope开放,是,数据集条款,,RoboMIND 1.0/2.0 (2024-2026),https://x-humanoid-robomind.github.io/,https://x-humanoid-robomind.github.io/；https://huggingface.co/datasets/x-humanoid-robomind/RoboMIND,A,原64项深读台账,,2026-09-02,0,新近/小众,92.6,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://x-humanoid-robomind.github.io/,
R0133,robotacdex,RoboTacDex,2026,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,真实机器人,humanoid双臂+灵巧手,扩展,,6000,19任务、23技能、22物体的双臂灵巧操作,多视角RGB-D;触觉;机器人状态;动作;语义标注,预印本数据格式,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,RoboTacDex (2026),https://arxiv.org/abs/2606.31836,https://arxiv.org/abs/2606.31836,B,原64项深读台账,,2026-09-02,0,新近/小众,69.6,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/7482b4c74fe20729d3c00cd09582c1dc8c66d906
R0223,mevion,MEVION,2026,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,低成本高速双臂遥操作,双臂操作平台,扩展,,,高速双臂操作示范采集,,,部分开放/分散获取,论文声明开源；具体硬件、代码与数据入口待核验,部分,未核验,,MEVION (2026),https://arxiv.org/abs/2607.17970,https://arxiv.org/abs/2607.17970；https://github.com/haraduka/mevion,A,2026年7—8月arXiv完整增量审计,,2026-09-02,1,新近/小众,69.3,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/haraduka/mevion,https://www.semanticscholar.org/paper/966b3f270e042919cd43a9203354991d45db7935
R0241,axis,AXIS,2026,2022—2026主窗口,数据生成器,生成管线/可生成训练数据,false,false,社区驱动机器人操作数据引擎,多机器人操作本体,扩展,,,可增长的通用操作数据采集与汇聚,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,AXIS (2026),https://arxiv.org/abs/2607.21588,https://arxiv.org/abs/2607.21588,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/281bc767fb4333ea39426aa7f63c297880f98483
R0116,darp,DARP,2026,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,双机械臂多视角真实采集,双臂eye-in-hand感知平台,扩展,,,多视角重建、协作感知与主动感知,双路RGB-D-IR;关节状态;标定;对象元数据,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,DARP (2026),https://arxiv.org/abs/2608.31002,https://arxiv.org/abs/2608.31002,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/734dd5773e7b4c49fda6da8ae93846e1dc5a1f71
R0217,dexdirect,DexDirect,2026,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,直接动觉引导,机械臂+灵巧手,扩展,,,高效灵巧示范采集,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,DexDirect (2026),https://arxiv.org/abs/2607.27784,https://arxiv.org/abs/2607.27784,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/7ea22edbf29f4a27e7817e65e0b611a78429ba76
R0218,event-based-upper-body-humanoid-teleoperation,Event-Based Upper-Body Humanoid Teleoperation,2026,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,事件相机人体上身遥操作,humanoid上身/双臂,扩展,,,复杂光照下的人形上身示范采集,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,Event-Based Upper-Body Humanoid Teleoperation (2026),https://arxiv.org/abs/2607.29227,https://arxiv.org/abs/2607.29227,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/a4657e4a7ac4e7adb23c1152b9c50831a5c61312
R0249,figure-helix-internal-humanoid-data,Figure Helix internal humanoid data,2025,2022—2026主窗口,聚合/混合/内部数据,聚合或内部训练混合,false,false,真实机器人,humanoid上身/双臂为主,扩展,,,通用双臂操作与物体交互,视觉;语言;本体状态;动作,内部格式,未公开/内部,模型展示公开；训练数据未开放,否,商业私有,,Figure Helix internal humanoid data (2025-2026),https://www.figure.ai/news/helix,https://www.figure.ai/news/helix,B,原64项深读台账,,2026-09-02,0,新近/小众,0,来源字段待补,未能形成论文与项目/数据入口的交叉证据,1,,
R0219,ghost-teleoperation,GHOST Teleoperation,2026,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,外部视角双机器人VR遥操作,双机器人协同操作,扩展,,,双机器人VR协同示范采集,,,部分开放/分散获取,论文与官方项目/代码入口已核验；数据包范围需按项目说明,待核验,未核验,,GHOST Teleoperation (2026),https://arxiv.org/abs/2608.29080,https://arxiv.org/abs/2608.29080；https://h2r.github.io/GHOST/,A,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://h2r.github.io/GHOST/,https://www.semanticscholar.org/paper/6151b3d54cba2b79cf400bd3707ea9ec640715b4
R0225,nestdex,NestDex,2026,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,copilot辅助遥操作,灵巧操作平台,扩展,,,嵌套策略与辅助遥操作数据采集,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,NestDex (2026),https://arxiv.org/abs/2608.13362,https://arxiv.org/abs/2608.13362,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/38cd978d75c481c46519ad059a0c5568d4886ba1
R0252,nvidia-isaac-gr00t-data-stack,NVIDIA Isaac GR00T data stack,2025,2022—2026主窗口,聚合/混合/内部数据,聚合或内部训练混合,false,false,真实机器人+人类视频+合成,humanoid及多种机器人,扩展,,,通用humanoid操作与多任务控制,视觉;语言;状态;动作;合成数据,LeRobot/Isaac生态及内部格式,未公开/内部,模型、工具和部分样例开放；完整预训练混合未开放,否,NVIDIA条款,,NVIDIA Isaac GR00T data stack (2025-2026),https://developer.nvidia.com/isaac/gr00t,https://developer.nvidia.com/isaac/gr00t；https://github.com/NVIDIA/Isaac-GR00T,A,原64项深读台账,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/NVIDIA/Isaac-GR00T,
R0228,vihateleop,ViHaTeleop,2026,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,低成本视觉—触觉遥操作,灵巧操作平台,扩展,,,灵巧操作示范采集,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,ViHaTeleop (2026),https://arxiv.org/abs/2608.16572,https://arxiv.org/abs/2608.16572,B,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/f5e05a312546dd8019218ace2ae0b8dc5e9026f8
R0202,mobilealoha,Mobile ALOHA,2024,2022—2026主窗口,采集系统,系统本身不等于数据集,false,false,真实机器人,轮式移动双臂,对照,,50,做饭、开柜、乘电梯、清洗等长时程移动操作,多路RGB;双臂关节;移动底盘;动作,HDF5/项目代码,可直接下载,数据、硬件与训练代码开放,是,项目条款,Open X-Embodiment,MobileALOHA (2024)；Mobile ALOHA (2024),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0；https://mobile-aloha.github.io/；https://arxiv.org/abs/2401.02117；https://mobile-aloha.github.io,A,原64项深读台账,,2026-09-02,745,高影响,1192.9,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,4,https://mobile-aloha.github.io/,https://www.semanticscholar.org/paper/fc3819a50705fc3cf90ab92f2a206b858fef3b19
R0155,robocasa,RoboCasa,2024,2022—2026主窗口,Benchmark/任务库,附带演示,false,false,仿真,移动机械臂；支持humanoid/四足带臂,对照,2200,,厨房原子技能与组合任务,RGB-D;状态;动作;任务语义;资产状态,robomimic/HDF5生态,可直接下载,代码、benchmark与数据开放,是,代码/资产各自条款,,RoboCasa (2024)；RoboCasa365 (2026),https://robocasa.ai/,https://robocasa.ai/；https://arxiv.org/abs/2406.02523；https://arxiv.org/abs/2603.04356,A,原64项深读台账,,2026-09-02,465,高影响,708.7,来源与开放状态已核验,论文/数据卡与既有官方来源交叉核验,3,,https://www.semanticscholar.org/paper/f773ceb43ffc7f9cd685250c4919924ec0bc85c7
R0246,open-x-embodiment-aggregate,Open X-Embodiment,2023,2022—2026主窗口,聚合/混合/内部数据,聚合或内部训练混合,false,false,真实机器人汇聚,单臂、双臂、移动平台、少量四足,对照,,2419193,527技能/160266任务标签,视觉;语言;状态;动作,RLDS/TFDS,部分开放/分散获取,69项可从Open X清单获取；3项需查原项目,部分,各子集许可证,,Open X-Embodiment (2023),https://robotics-transformer-x.github.io/,https://robotics-transformer-x.github.io/；https://github.com/google-deepmind/open_x_embodiment,A,原64项深读台账,,2026-09-02,0,高影响,617.6,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://robotics-transformer-x.github.io/,
R0138,behavior-1k,BEHAVIOR-1K,2022,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,仿真,移动操作；支持humanoid与四足带臂,对照,,,1000项完整家庭活动,RGB-D;场景状态;物体状态;动作;任务谓词,OmniGibson资产与轨迹接口,可直接下载,代码和任务库开放,是,项目许可证/资产各自条款,,BEHAVIOR-1K (2022-2026),https://behavior.stanford.edu/,https://behavior.stanford.edu/；https://github.com/StanfordVL/BEHAVIOR-1K,A,原64项深读台账,,2026-09-02,0,高影响,500,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/StanfordVL/BEHAVIOR-1K,
R0145,maniskill,ManiSkill demonstrations,2023,2022—2026主窗口,Benchmark/任务库,附带演示,false,false,仿真,多机械臂/移动操作；版本可扩展,对照,,,抓放、装配、移动操作、数字孪生任务,RGB-D;点云;状态;动作;物体状态,HDF5轨迹+视频/元数据,可直接下载,代码和演示下载开放,是,Apache-2.0/资产条款,Open X-Embodiment,Maniskill (2023)；ManiSkill demonstrations (2024-2026),https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0,https://docs.google.com/spreadsheets/d/1rPBD77tk60AEIGZrGSODwyyzs5FgCU9Uz3h-3_t2A9g/edit#gid=0；https://maniskill.readthedocs.io/；https://github.com/haosulab/ManiSkill,A,原64项深读台账,,2026-09-02,0,高影响,500,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,3,https://github.com/haosulab/ManiSkill,
R0239,robotwin,RoboTwin 2.0,2025,2022—2026主窗口,数据生成器,生成管线/可生成训练数据,false,false,仿真,双臂为主；多机器人,对照,,,多任务双臂操作,RGB-D;状态;动作;语言,项目格式；提供LeRobot集成,部分开放/分散获取,代码、任务和部分数据开放,部分,Apache-2.0,,RoboTwin 2.0 (2025),https://github.com/RoboTwin-Platform/RoboTwin,https://github.com/RoboTwin-Platform/RoboTwin；https://robotwin-platform.github.io/,A,原64项深读台账,,2026-09-02,0,高影响,500,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/RoboTwin-Platform/RoboTwin,
